"Id","price"
870,640001.587369981
871,639999.468485011
872,640000.280551901
873,639999.112500363
874,639999.776103407
875,639999.866223678
876,640000.939823991
877,640000.792221355
878,639998.852164831
879,640000.569365674
880,639999.14010694
881,640001.7505388
882,639999.376564053
883,639998.472308304
884,640000.63762535
885,639999.18629877
886,640001.85269374
887,640001.027292196
888,640000.976833429
889,639998.963513089
890,640000.337081987
891,639999.644743563
892,640000.978701913
893,640000.909640277
894,639998.976368146
895,640000.779716454
896,640001.710944422
897,640000.315933909
898,639999.331530198
899,639999.382020111
900,640002.173703983
901,640000.102199026
902,640000.082687229
903,640000.769009854
904,639998.560724409
905,640000.622982011
906,639998.840052361
907,640000.52572177
908,640000.331793888
909,639999.387592213
910,640000.747108415
911,640000.508111987
912,639999.809556362
913,640002.025496467
914,640001.296545365
915,639999.694748545
916,639999.163002716
917,639999.762483096
918,640000.511783248
919,640000.296657732
920,639998.249573722
921,640002.296607984
922,639999.301619942
923,640000.422089688
924,639999.401928902
925,639998.588419598
926,640000.500267791
927,640001.851392284
928,639998.785137384
929,640000.724507853
930,640000.798009137
931,640000.761012273
932,639999.127482441
933,640000.009958819
934,640000.261384633
935,640000.128582896
936,640000.789986642
937,639999.756941917
938,640000.873779195
939,640000.388933596
940,639999.184245203
941,639998.228213099
942,640000.040655421
943,639998.426434587
944,639999.809620639
945,639999.505616814
946,639999.528811053
947,640000.935875908
948,639999.494161542
949,640000.659398073
950,639999.566706283
951,640000.030733412
952,639999.387992052
953,639999.363899325
954,640000.78246283
955,639998.389969839
956,640000.152970901
957,639999.349244714
958,639999.632120011
959,640001.105704101
960,640000.340557615
961,640001.442422342
962,639999.592038438
963,639999.587853645
964,640000.536059756
965,640000.831634304
966,639999.752795915
967,640000.048807324
968,639997.951509102
969,639999.272123011
970,640001.825783687
971,639999.251340209
972,639999.82310747
973,639999.84148087
974,640001.440091097
975,639998.460674398
976,640000.898155039
977,640000.486654085
978,640000.309472649
979,640000.766332295
980,640000.979391592
981,639999.60249923
982,640000.308027854
983,639998.455388602
984,640000.181603316
985,639999.123806106
986,640001.220959331
987,640000.168961023
988,640001.933878505
989,640000.773985472
990,640000.636989319
991,640000.250109199
992,639998.370183955
993,639999.639621922
994,640000.877337753
995,639999.396017797
996,639998.929876545
997,639999.060317501
998,639999.905647856
